episode_id;part_idx;scene_idx;speaker;text;title;template_url
dangerous_habits_after_60;3;32;Hiroshi;And finally, overexercising. Pushing too hard, no rest, guilt about recovery.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;33;Michael;Embrace ma. Consistency over intensity. Rest is part of the training.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;34;Hiroshi;Now, if you take ONE thing from today... what should it be?;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;35;Michael;I would say... start with your morning. That slow wake-up routine. Because it sets the tone for your entire day.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;36;Hiroshi;And it's FREE. Costs nothing. Just time. Two minutes that could save your life.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;37;Michael;Try it tomorrow. Set your alarm five minutes earlier. When it goes off... don't jump up. Lie there. Five deep breaths. Slow movements. Sit on the edge of the bed for 30 seconds.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;38;Hiroshi;Then, water first. 250 milliliters. Room temperature. Before anything else.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;39;Michael;Do that for one week. Notice how you feel. I think you'll be surprised.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;40;Hiroshi;And we want to hear from you. Write in the comments. Which habit are you going to change first?;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;41;Michael;Are you going to fix your morning routine? Review your medications? Start eating regular meals?;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;42;Hiroshi;Or maybe you're going to embrace ma. Give yourself permission to rest. Whatever it is, share it. Because your comment might inspire someone else.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;43;Michael;And if you found this helpful, please share it with someone who needs to hear this. Your parent. Your friend. Someone over 60 who's still rushing through life.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;44;Hiroshi;These habits... they seem small. But over months, years... they compound. They add up. In Japan, we say... chiisana henka, ōkina kekka.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;45;Michael;Which means?;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;46;Hiroshi;Small changes, big results.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;47;Michael;I love that. Small changes, big results. That's what we're talking about today. Not massive overhauls. Just small, sustainable changes.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;48;Hiroshi;And you know what? After doing this for two weeks myself, I can tell you... it works.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;49;Michael;Wait, YOU did this experiment too?;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;50;Hiroshi;Of course! I wanted to see how Americans adapt to Japanese habits. It works beautifully.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;51;Michael;Alright, alright. You were right. Happy now?;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;52;Hiroshi;Very happy. But also... proud of you for trying.;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;53;Michael;Thanks, Hiroshi. And thank you all for watching. Until next time...;Dangerous Habits After 60 + Japanese Longevity Secrets;
dangerous_habits_after_60;3;54;Hiroshi;Take care of yourself. And each other.;Dangerous Habits After 60 + Japanese Longevity Secrets;
