episode_id,part_idx,scene_idx,text,speaker,broll_query,title,template_url,,brolls
dangerous_habits_after_60,2,11,And you know what? That approach WORKS. Studies show that lifestyle changes can be as effective as medication for mild to moderate high blood pressure.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,12,"But Michael, there's something else about medications that Americans do wrong.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,13,What's that?,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,14,"WHEN you take them. Most people take all their pills at once. Morning, with breakfast. Done.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,15,That's... what I tell them to do. It's easier to remember.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,16,"Easier, yes. But not optimal. Some medications work better at certain times. Some should never be taken together.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,17,"Okay, give me an example.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,18,Calcium supplements. Very popular for bone health. If you take them with your thyroid medication... the calcium blocks the thyroid drug. You get NONE of the benefit.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,19,And I see this ALL the time. People don't realize.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,20,Or statins for cholesterol. Some work better at night. Because your body produces most cholesterol while you sleep.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,21,"So here's what I want everyone watching to do. Write down every medication you take. Not just prescriptions. Vitamins, supplements, everything.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,22,Take that list to your doctor.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,23,"And ask three questions. One, do I still need this? Two, is the dose still right for my age and weight? Three, what's the best time to take it?",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,24,"And remember, more medications is not always better. Sometimes, less is more.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,25,"Alright, medication habits covered. Now let's talk about something that surprises people. Eating habits.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,26,"Specifically... skipping meals. Oh, this is a BIG one.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,27,"I see this constantly with my patients over 60. They skip breakfast. Or they skip lunch because they're not hungry. They think... I'm eating less, that's healthy, right?",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,28,Wrong.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,29,"WRONG. Because after 60, your metabolism changes. Your muscle mass naturally decreases. And if you're not eating regularly... you're accelerating that muscle loss.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,30,"In Japan, we have a principle. San-shoku. Three meals. Always. Even if small portions.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,31,"And there's a reason for that. When you skip meals, especially at this age, your blood sugar drops. You might feel okay for a while. But then... brain fog. Fatigue. Irritability.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,32,And when you finally DO eat?,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,33,You're so hungry you overeat. Your blood sugar spikes. Then crashes. It's a roller coaster.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,34,"And for people with diabetes or pre-diabetes, which many people over 60 have... this is VERY dangerous.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,35,"I had a patient, Robert, 68. Type 2 diabetes. He was skipping breakfast every day. Thought he was being healthy. Fasting, you know, it's trendy.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,36,What happened to his blood sugar?,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,37,"All over the place. Morning readings super high. Because when you skip breakfast, your liver dumps glucose into your blood. It thinks you're starving.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,38,"We convinced him to eat a small breakfast. Just some eggs, vegetables, maybe rice. Within a month, his morning glucose dropped 40 points.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,39,40 points! Just from eating breakfast.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,40,"Now, there is a Japanese concept that's important here. Hara hachi bu.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,41,I've heard this. What does it mean?,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,42,Eat until you're 80% full. Not stuffed. Not starving. 80%.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,43,That's actually brilliant. Because it takes 20 minutes for your brain to register you're full. So if you eat until you FEEL full... you've actually overeaten.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,44,"Exactly. In Okinawa, where people live the longest, this is a daily practice. Three meals. Hara hachi bu. Consistent eating times.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,45,"So the takeaway here... don't skip meals. Eat regular, balanced meals. And stop before you're completely full.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,46,Your body will thank you. Now... let's talk about sleep. Because this is where things get REALLY interesting.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,47,Sleep after 60 is... complicated.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,48,Complicated is putting it mildly.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,49,"Most people think... I'm getting older, I need less sleep. That's just normal.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,50,That is a MYTH.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,51,Complete myth. You need the same amount of sleep at 65 as you did at 35. Seven to eight hours. The problem is... you're not GETTING it.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,52,And poor sleep after 60 is linked to what?,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,53,EVERYTHING. Dementia. Heart disease. Depression. Diabetes. Falls.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,54,"There was a study... from the University of California, Berkeley. They found that one night of poor sleep in elderly people can increase beta-amyloid in the brain.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,55,Beta-amyloid. That's the protein linked to Alzheimer's.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,56,Yes. One NIGHT. Now imagine years of poor sleep.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,57,So what are people doing wrong? Number one... they accept poor sleep as normal. They don't address it.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,58,And number two?,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,59,"Sleeping pills. Americans love sleeping pills. But those medications, especially for older adults... they increase fall risk. Cognitive impairment. Dependency.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,60,"In Japan, we approach sleep differently. We create... rituals.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,61,Rituals? Like what?,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,62,"Evening bath. In Japan, we call it ofuro. Not a quick shower. A proper bath. 40 degrees Celsius. 20 minutes. This raises your body temperature. Then when you get out, your temperature drops. This signals your body... time to sleep.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,63,That's actually backed by science. The temperature drop triggers melatonin release.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,64,"Yes. Also, we turn off screens 90 minutes before bed. No TV. No phone. We might read, but with soft light. We prepare the mind for sleep.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,65,And the room temperature?,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,66,Cool. 18 to 20 degrees Celsius. Dark. Very dark. And quiet.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,67,"I tell my patients the same thing. Your bedroom should be a cave. Cool, dark, quiet.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,68,There's one more thing. Daytime naps.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,69,"Oh boy, here we go. Americans feel GUILTY about napping.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,2,70,"In Japan, we embrace it. We call it inemuri. It's culturally accepted. Even respected. But there's a right way and a wrong way to nap. Short naps. 20 to 30 minutes. Early afternoon. Before 3 PM. Any later, and you'll mess up your nighttime sleep.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,1,"Studies show that short naps can improve memory, reduce stress, even lower heart disease risk. But long naps, over an hour... those are linked to health problems.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,2,So if you need to nap... nap! But keep it short. Set an alarm.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,3,"Alright, last major habit we need to cover. And this one... people are going to be surprised.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,4,Overexercising.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,5,"YES. The habit of pushing yourself too hard. Now, before anyone panics... exercise is GOOD. Essential.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,6,"But there's this mindset, especially among active seniors...",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,7,"More is better. No pain, no gain.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,8,And after 60... that's DANGEROUS.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,9,"I have patients who used to run marathons. Now they're 65, 70. And they're STILL trying to run marathons. Or they're in the gym every single day. Two hour workouts. High intensity.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,10,What happens to them?,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,11,They come to me with chronic injuries. Stress fractures. Joint pain. Exhaustion. And they feel GUILTY if they take a rest day.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,12,This is very different from Japan. We have a concept... ma.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,13,What's ma?,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,14,"Ma means... space. Pause. The gap between things. In music, it's the silence between notes. In movement, it's the rest between activities. Without ma, there is no rhythm. No balance. Just noise and chaos.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,15,That's... actually beautiful. And it makes sense. Your body NEEDS recovery time. Especially after 60.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,16,"In Japan, elderly people walk. They do gentle tai chi. Gardening. Swimming. Activities that are consistent but not punishing.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,17,"And you know what the research shows? Moderate, consistent exercise is MORE beneficial for longevity than intense, sporadic training. A study in JAMA... older adults who walked 30 minutes a day, five days a week, had LOWER mortality rates than those who did intense workouts three times a week.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,18,Consistency over intensity.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,19,"Exactly. So if you're over 60 and you're exercising... ask yourself. Am I recovering? Do I have energy? Or am I constantly sore, exhausted, pushing through pain?",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,20,If you're pushing through pain... you need to embrace ma. Rest is not weakness. Rest is WISDOM.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,21,"And here's the thing... when you rest properly, when you give your body time to recover, your workouts become MORE effective.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,22,"This is the paradox. By doing less, you achieve more.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,23,"Alright, let's bring this all together. Because we've covered a LOT today.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,24,"We started with mornings. The three evils. Jumping out of bed, coffee on empty stomach, rushing.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,25,And we gave you the Japanese solution. Slow wake-up. Water first. Wait for your coffee.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,26,"Then medications. Too many pills, wrong timing, no review with your doctor.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,27,Solution... medication review. Ask if you still need everything. Check the timing. Consider lifestyle changes first.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,28,"Eating habits. Skipping meals, irregular eating, overeating when you finally do eat.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,29,"Japanese approach... three meals, hara hachi bu, stop at 80% full.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,30,"Sleep. Accepting poor sleep as normal, relying on pills, no bedtime routine.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,31,"Better way... evening bath, cool dark room, screens off 90 minutes before bed, short afternoon naps if needed.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,32,"And finally, overexercising. Pushing too hard, no rest, guilt about recovery.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,33,Embrace ma. Consistency over intensity. Rest is part of the training.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,34,"Now, if you take ONE thing from today... what should it be?",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,35,I would say... start with your morning. That slow wake-up routine. Because it sets the tone for your entire day.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,36,And it's FREE. Costs nothing. Just time. Two minutes that could save your life.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,37,Try it tomorrow. Set your alarm five minutes earlier. When it goes off... don't jump up. Lie there. Five deep breaths. Slow movements. Sit on the edge of the bed for 30 seconds.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,38,"Then, water first. 250 milliliters. Room temperature. Before anything else.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,39,Do that for one week. Notice how you feel. I think you'll be surprised.,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,40,And we want to hear from you. Write in the comments. Which habit are you going to change first?,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,41,Are you going to fix your morning routine? Review your medications? Start eating regular meals?,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,42,"Or maybe you're going to embrace ma. Give yourself permission to rest. Whatever it is, share it. Because your comment might inspire someone else.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,43,"And if you found this helpful, please share it with someone who needs to hear this. Your parent. Your friend. Someone over 60 who's still rushing through life.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,44,"These habits... they seem small. But over months, years... they compound. They add up. In Japan, we say... chiisana henka, ōkina kekka.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,45,Which means?,Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,46,"Small changes, big results.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,47,"I love that. Small changes, big results. That's what we're talking about today. Not massive overhauls. Just small, sustainable changes.",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,48,"And you know what? After doing this for two weeks myself, I can tell you... it works.",Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,49,"Wait, YOU did this experiment too?",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,50,Of course! I wanted to see how Americans adapt to Japanese habits. It works beautifully.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,51,"Alright, alright. You were right. Happy now?",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,52,Very happy. But also... proud of you for trying.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,53,"Thanks, Hiroshi. And thank you all for watching. Until next time...",Michael,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
dangerous_habits_after_60,3,54,Take care of yourself. And each other.,Hiroshi,,Dangerous Habits After 60 + Japanese Longevity Secrets,,,
